"country","year","hom","ineq","unemp","edu","gdp","polic","tertiary","second","unemployment_low","unemployment_medium","unemployment_high","unsent"
"Finland",2014,1.61180520057678,26.7999992370605,8.69999980926513,9,49914.6171875,139.899993896484,88.88373,98.16069,0,0,1,19.9809398651123
"Finland",2015,1.49581372737884,27.1000003814697,9.39999961853027,9,42424.22265625,139.75,87.6806299999999,100.08354,0,0,1,18.5007972717285
"France",2003,1.63005518913269,33.4000015258789,8.5,10,29568.38671875,321.139587402343,52.31698,94.628,0,1,0,42.4899978637695
"France",2004,1.62597334384918,30.6000003814697,8.89999961853027,10,33741.265625,321.406005859375,53.45763,95.293,0,0,1,38.4200019836426
"France",2005,1.59388840198516,29.7999992370605,8.89999961853027,10,34760.1875,320.528198242187,53.88233,89.91944,0,0,1,36.5773391723633
"France",2006,1.42711293697357,29.7000007629394,8.80000019073486,10,36443.625,318.109985351562,53.87542,98.26523,0,0,1,31.6478881835938
"France",2007,1.6026222705841,31.1000003814697,8,10,41508.43359375,315.809997558593,52.94754,97.34453,0,1,0,27.5018005371094
"France",2008,1.63806688785552,33,7.40000009536743,10,45334.109375,311.570007324218,52.47552,99.46754,0,1,0,25.5943603515625
"France",2009,1.30648016929626,31.6000003814697,9.10000038146972,10,41575.41796875,305.200012207031,52.7731,97.7274,0,0,1,25.2468109130859
"France",2010,1.26295602321624,33.7000007629394,9.30000019073486,10,40638.3359375,298.320007324218,54.88172,96.58065,0,0,1,25.9348564147949
"France",2011,1.35136032104492,33.2999992370605,9.19999980926513,10,43790.734375,291.730010986328,55.62573,97.19854,0,0,1,25.1269550323486
"France",2012,1.23193204402923,30.2999992370605,9.80000019073486,10,40874.71484375,291.809997558593,57.90901,98.71588,0,0,1,24.7160968780518
"France",2013,1.21558356285095,32.5,10.3000001907348,10,42592.953125,289.859985351562,59.84876,97.29543,0,0,1,24.7812156677246
"France",2014,1.23382472991943,32.2999992370605,10.3000001907348,10,43008.65234375,333.769989013671,61.7735,97.85161,0,0,1,25.288969039917
"France",2015,1.57779109477996,32.7000007629394,10.3999996185302,10,36613.375,332.470001220703,62.77363,96.14942,0,0,1,27.2323703765869
"Georgia",2003,6.59520816802978,39.2999992370605,11.5122890472412,6,927.989196777343,134.182998657226,42.50997,76.44957,0,0,1,45.7264251708984
"Georgia",2004,6.57353591918945,40.599998474121,12.619999885559,6,1207.38818359375,144.975997924804,41.72252,77.85733,0,0,1,58.7009010314941
"Georgia",2005,8.98240852355957,39.9000015258789,13.8141965866088,9,1530.03637695312,163.949996948242,45.92293,89.7758,0,0,1,55.982063293457
"Georgia",2006,7.27658414840698,39.4000015258789,13.5699996948242,9,1872.68041992187,124.830001831054,37.43413,92.17043,0,0,1,34.9004135131836
"Georgia",2007,7.51616811752319,39.4000015258789,13.2799997329711,9,2492.12866210937,188.509994506835,36.63547,92.52678,0,0,1,24.5406188964844
"Georgia",2008,6.05919027328491,39,16.4699993133544,9,3174.94897460937,197.220001220703,34.18314,85.9508,0,0,1,14.1808242797852
"Georgia",2009,4.89773511886596,42,16.8415260314941,9,2706.58862304687,215.679992675781,25.72258,83.76001,0,0,1,14.4922075271606
"Georgia",2010,4.41906833648681,45.599998474121,16.2999992370605,9,2964.47705078125,220.699996948242,29.19868,91.81053,0,0,1,11.6196584701538
"Georgia",2011,4.45419979095458,41.599998474121,15.6419620513916,9,3725.06323242187,220.526992797851,31.43253,96.609815,0,0,1,6.27436351776123
"Georgia",2012,4.00159978866577,41.4000015258789,15.3999996185302,9,4142.869140625,231.320007324218,29.69364,101.4091,0,0,1,4.45501041412354
"Georgia",2013,3.54900002479553,41.4000015258789,14.5641965866088,9,4274.376953125,242.113006591796,35.64685,105.78698,0,0,1,16.0013198852539
"Georgia",2014,2.70517635345458,40.099998474121,12.3538150787353,9,4429.64990234375,238.5,40.62317,100.12993,0,0,1,14.5295028686523
"Georgia",2015,1.84739673137664,36.4000015258789,11.9638147354125,9,3764.64086914062,263.699005126953,45.61384,104.60872,0,0,1,13.5446681976318
"Greece",2003,1.08506488800048,32.7999992370605,9.69999980926513,9,18477.578125,345.364990234375,70.30627,88.2031,0,0,1,29.4522113800049
"Greece",2004,0.984874129295349,33.2000007629394,10.6000003814697,9,21955.103515625,359.179992675781,76.49533,88.201,0,0,1,28.4453086853027
"Greece",2005,1.16801714897155,33.2999992370605,10,9,22551.736328125,372.58999633789,85.27269,87.56445,0,0,1,31.1521472930908
"Greece",2006,0.970122873783111,34.2999992370605,9,9,24801.158203125,376.049987792968,89.29553,83.92748,0,0,1,29.5564117431641
"Greece",2007,1.14226496219635,32.7000007629394,8.39999961853027,9,28827.326171875,360.869995117187,86.10646,92.37287,0,1,0,26.1485614776611
"Greece",2008,1.26098465919494,32.9000015258789,7.80000019073486,9,31997.28125,355.149993896484,93.59,93.655885,0,1,0,27.4199047088623
"Greece",2009,1.32822692394256,33.599998474121,9.60000038146972,9,29710.970703125,503.890014648437,97.6215,94.2973925,0,0,1,31.1598033905029
"Greece",2010,1.53765439987182,34.099998474121,12.6999998092651,9,26917.759765625,478.609985351562,101.80938,94.9389,0,0,1,32.7961769104004
"Greece",2011,1.61081278324127,34.7999992370605,17.8999996185302,9,25916.29296875,495.08999633789,107.02478,92.1678,0,0,1,34.0892715454102
"Greece",2012,1.45892298221588,36.2000007629394,24.5,9,22242.681640625,491.980010986328,110.31279,92.49358,0,0,1,34.6693382263184
"Greece",2013,1.35143494606018,36.099998474121,27.5,9,21874.8203125,483.399993896484,112.00922,89.74817,0,0,1,22.539981842041
"Greece",2014,0.949867784976959,35.7999992370605,26.5,9,21760.98046875,471.529998779296,117.42593,86.64264,0,0,1,20.9357509613037
"Greece",2015,0.829039573669433,36,24.8999996185302,9,18070.77734375,473.649993896484,120.81,91.468,0,0,1,26.3174152374268
"Guatemala",2003,33.8947029113769,55.7000007629394,2.86799883842468,10,1753.34948730468,145.177703857421,15.1011,39.9182,1,0,0,44.7000007629395
"Guatemala",2004,35.2193984985351,53.2000007629394,2.97799921035766,10,1872.73706054687,166.02000427246,15.4922,40.04303,1,0,0,46.0790023803711
"Guatemala",2005,40.7604522705078,54.7000007629394,2.48876810073852,10,2077.83447265625,157.800003051757,15.8833,41.55613,1,0,0,46.9867820739746
"Guatemala",2006,43.9277191162109,56.2000007629394,1.9995367527008,10,2256.56713867187,159.229995727539,16.2744,45.36432,1,0,0,47.4599990844727
"Guatemala",2007,42.1961975097656,54.7020416259765,2.5,10,2489.95581054687,134.179992675781,16.87801,47.09555,1,0,0,47.9029998779297
"Guatemala",2008,44.9224319458007,54.6430015563964,2.832200050354,10,2794.22192382812,138.050003051757,17.0566,49.17183,1,0,0,48.2649993896484
"Guatemala",2009,45.3891143798828,54.5740013122558,3.164400100708,10,2635.75341796875,156.929992675781,17.4477,51.18574,1,0,0,48.5720024108887
"Guatemala",2010,40.7370491027832,54.5120010375976,3.49659991264343,10,2825.52416992187,168.179992675781,17.8388,55.6324,1,0,0,48.7979927062988
"Guatemala",2011,38.0027465820312,55.599998474121,4.12621974945068,10,3187.84521484375,160.130004882812,18.2299,59.09232,1,0,0,48.7811965942383
"Guatemala",2012,33.7566719055175,54.4547996520996,2.76469993591308,10,3299.60522460937,159.880004882812,18.621,58.74815,1,0,0,48.764404296875
"Guatemala",2013,33.6812515258789,54.4000015258789,3.16499996185302,10,3452.82885742187,174.779998779296,19.01215,56.77007,1,0,0,50.2509765625
"Guatemala",2014,31.3874549865722,52.2000007629394,2.71677756309509,10,3687.763671875,192.570007324218,17.70217,58.43394,1,0,0,49.6450004577637
"Guatemala",2015,29.398681640625,54.2669982910156,2.56275153160095,10,3923.5732421875,200.300003051757,21.28229,61.69872,1,0,0,49.7999992370605
"Iceland",2003,0.895203232765197,26.7999992370605,3.29999995231628,10,39086.7734375,277.059997558593,62.39248,100.65407,1,0,0,7.33944940567017
"Iceland",2004,1.03055953979492,24.1000003814697,3.09999990463256,10,46984.06640625,269.549987792968,68.21238,111.92326,1,0,0,7.82608699798584
"Iceland",2005,1.01702153682708,25.1000003814697,2.59999990463256,10,56250.68359375,269.25,69.88068,106.09929,1,0,0,15.1260509490967
"Iceland",2006,0.836164772510528,26.2999992370605,2.90000009536743,10,56121.32421875,272.859985351562,72.1246,108.17112,1,0,0,15.1260509490967
"Iceland",2007,0.655308008193969,28,2.29999995231628,10,68428.3515625,270.779998779296,71.1183999999999,97.56733,1,0,0,10.4347820281982
"Iceland",2008,0.485838800668716,27.2999992370605,3,10,55632.10546875,264.170013427734,73.74185,96.97014,1,0,0,10
"Iceland",2009,0.316369593143463,29.6000003814697,7.19999980926513,10,40640.98828125,265.320007324218,74.41175,96.37295,0,1,0,16.8918914794922
"Iceland",2010,0.624360024929046,25.7000007629394,7.59999990463256,10,41851.734375,208.460006713867,78.81844,93.531,0,1,0,7.78443145751953
"Iceland",2011,0.927592158317565,23.6000003814697,7.09999990463256,10,46181.953125,200.600006103515,81.47075,92.93816,0,1,0,8
"Iceland",2012,0.307195127010345,24,6,10,44562.81640625,200.990005493164,81.96996,96.76078,0,1,0,16.993465423584
"Iceland",2013,0.305783271789551,24,5.40000009536743,10,48023.625,200.369995117187,80.31036,91.2052,1,0,0,8.55263137817383
"Iceland",2014,0.608904004096984,22.7000007629394,5,10,52855.140625,199.5,81.44465,89.5884,1,0,0,12.1999998092651
"Iceland",2015,0.908421993255615,24.7000007629394,4,10,51213.66015625,196.100006103515,75.76606,87.9716,1,0,0,15.5
"Ireland",2003,0.913682460784912,30.6000003814697,4.80000019073486,10,41107.03125,297.380004882812,55.84617,98.32365,1,0,0,17.1614093780518
"Ireland",2004,0.726612329483032,31.5,4.69999980926513,10,47630.92578125,296.350006103515,58.92191,97.86055,1,0,0,14.3580017089844
"Ireland",2005,1.23428165912628,31.8999996185302,4.59999990463256,10,50878.640625,291.739990234375,58.86932,99.32318,1,0,0,15.8173398971558
"Ireland",2006,1.44073128700256,31.8999996185302,4.80000019073486,10,54306.9140625,301.679992675781,58.44118,98.51205,1,0,0,17.3051948547363
"Ireland",2007,1.77350401878356,31.2999992370605,5,10,61359.64453125,313.420013427734,58.30199,98.52218,1,0,0,18.598217010498
"Ireland",2008,1.11368763446807,29.8999996185302,6.80000019073486,10,61257.8984375,321.660003662109,54.01747,97.7907,0,1,0,17.13547706604
"Ireland",2009,1.22590231895446,28.7999992370605,12.6000003814697,10,52104.03515625,319.109985351562,56.50398,98.67719,0,0,1,14.4519138336182
"Ireland",2010,1.14546847343444,30.7000007629394,14.6000003814697,10,48671.88671875,311.369995117187,63.12644,99.90877,0,0,1,14.6827239990234
"Ireland",2011,0.900789022445678,29.7999992370605,15.3999996185302,10,52186.49609375,298.619995117187,67.79859,100.33778,0,0,1,14.3738136291504
"Ireland",2012,1.13293445110321,30.5,15.5,10,49042.33984375,287.579986572265,68.19725,100.593855,0,0,1,11.6165151596069
"Ireland",2013,1.11064434051513,30.7000007629394,13.8000001907348,10,51773.11328125,280.290008544921,71.69955,100.7218925,0,0,1,15.0195684432983
"Ireland",2014,1.10960626602172,31.1000003814697,11.8999996185302,10,55412.9296875,273.769989013671,73.81323,100.84993,0,0,1,11.6229810714722
"Ireland",2015,0.617007255554199,29.7999992370605,10,10,61807.671875,256.116485595703,77.23215,98.85194,0,0,1,15.8189086914062
"Israel",2003,3.07109880447387,39.1931991577148,13.5511445999145,11,18964.224609375,347.040008544921,56.78111,99.62959,0,0,1,22.3912334442139
"Israel",2004,2.67436432838439,39.5410003662109,13.2928228378295,11,19892.05859375,335.299987792968,56.50945,103.9591,0,0,1,25.2785987854004
"Israel",2005,2.51402020454406,41.7000007629394,11.3427629470825,11,20557.125,373.619995117187,58.10115,100.65087,0,0,1,19.8318290710449
"Israel",2006,2.69421625137329,36,1.7699978351593,11,21827.822265625,411.940002441406,57.69248,97.18152,1,0,0,27.5646305084229
"Israel",2007,1.80565774440765,41.099998474121,9.378999710083,11,24889.16796875,412.179992675781,60.54046,100.00183,0,0,1,36.4845771789551
"Israel",2008,1.91619193553924,41.2000007629394,7.73999977111816,11,29531.572265625,384.869995117187,59.75788,95.94924,0,1,0,35.8456954956055
"Israel",2009,1.76117014884948,42,9.53439712524414,13,27709.1171875,384.100006103515,62.4523,94.35067,0,0,1,28.7445011138916
"Israel",2010,1.95260977745056,42.7999992370605,8.47999954223632,13,30642.94140625,373.540008544921,64.14907,98.18233,0,1,0,21.6433067321777
"Israel",2011,1.99503910541534,42.1499977111816,7.13899993896484,13,33689.83984375,358.679992675781,65.84584,96.04663,0,1,0,23.0769233703613
"Israel",2012,1.74046206474304,41.5,6.85699987411499,13,32525.95703125,388.63198852539,67.80564,98.08679,0,1,0,25.2230052947998
"Israel",2013,1.6131796836853,43.01900100708,6.281831741333,13,36291.23046875,391.218200683593,66.28901,100.99759,0,1,0,28.6781311035156
"Israel",2014,1.48589742183685,43.3670005798339,5.88999986648559,13,37539.953125,393.804412841796,66.1885999999999,99.86703,0,1,0,25.2345886230469
"Israel",2015,1.36399483680725,43.714599609375,5.25999927520751,13,35690.96484375,393.390594482421,64.74824,105.57683,1,0,0,23
"Italy",2003,1.23652040958404,34.9000015258789,8.8656997680664,12,27387.2265625,557.710021972656,58.04048,100.9892,0,0,1,37.8466339111328
"Italy",2004,1.22062337398529,35.099998474121,7.86561918258666,12,31174.560546875,558.080017089843,61.7005,102.44083,0,1,0,36.3847236633301
"Italy",2005,1.03726530075073,34.099998474121,7.73522138595581,12,31959.263671875,560.900024414062,63.96362,102.34825,0,1,0,37.0901260375977
"Italy",2006,1.05788993835449,33.7000007629394,6.7765998840332,12,33410.74609375,550.489990234375,65.6466499999999,103.47042,0,1,0,55.649097442627
"Italy",2007,1.06383860111236,33.599998474121,6.75399875640869,12,37698.78515625,381.33999633789,66.46245,100.57304,0,1,0,56.7197189331055
"Italy",2008,1.03357195854187,32.7000007629394,6.72319984436035,12,40640.18359375,379.429992675781,66.29752,98.1584,0,1,0,50.7607460021973
"Italy",2009,0.989238202571868,33.7999992370605,7.74866151809692,12,36976.84375,493.700012207031,66.65395,98.36655,0,1,0,45.8504829406738
"Italy",2010,0.885654985904693,35.2000007629394,8.36251926422119,12,35849.375,463.609985351562,66.05718,99.61812,0,1,0,21.8457183837891
"Italy",2011,0.923695862293243,35.099998474121,8.35925960540771,12,38334.68359375,466.600006103515,66.06877,102.80384,0,1,0,21.5426273345947
"Italy",2012,0.887269377708435,35.2000007629394,1.6545763015747,12,34814.125,463.279998779296,65.06171,102.19651,1,0,0,20.1856880187988
"Italy",2013,0.841322004795074,34.9000015258789,12.148699760437,12,35370.2734375,462.619995117187,63.61694,102.90008,0,0,1,18.8886108398438
"Italy",2014,0.797171533107757,34.7000007629394,12.6828289031982,12,35396.6640625,459.864990234375,63.38033,103.86942,0,0,1,18.8820896148682
"Italy",2015,0.788179516792297,35.4000015258789,11.8959999084472,12,30180.322265625,457.109985351562,62.87291,100.56422,0,0,1,17.5491485595703
"Kazakhstan",2003,13.0708866119384,29.5,7.11870002746582,9,2068.1240234375,375.859985351562,57.9629,93.55611,0,1,0,15.1099996566772
"Kazakhstan",2004,13.5903511047363,32.2999992370605,6.94439983367919,9,2874.28833007812,409.549987792968,56.9728,95.03158,0,1,0,15.5200004577637
"Kazakhstan",2005,12.7217998504638,27.2999992370605,6.77010011672973,9,3771.27905273437,439.450012207031,55.9827,93.92603,0,1,0,15.5680704116821
"Kazakhstan",2006,12.2052001953125,30.7999992370605,6.59579992294311,9,5291.57568359375,434.429992675781,57.61703,94.57635,0,1,0,16.114387512207
"Kazakhstan",2007,11.6169996261596,30.8999996185302,6.42150020599365,9,6771.4150390625,439.529998779296,54.0025,94.22322,0,1,0,16.392599105835
"Kazakhstan",2008,11.2929201126098,26.7000007629394,6.24720001220703,9,8513.564453125,259.269989013671,53.0124,94.31359,0,1,0,16.6708087921143
"Kazakhstan",2009,10.9427967071533,29,6.5519733428955,9,7165.22314453125,256.450012207031,52.0223,99.98136,0,1,0,16.4333095550537
"Kazakhstan",2010,8.45784473419189,26.7000007629394,5.76696252822875,9,9070.48828125,236.990005493164,45.74033,100.50069,0,1,0,15.4207468032837
"Kazakhstan",2011,8.52987098693847,27.3999996185302,5.39126539230346,9,11634.001953125,238.660003662109,48.14695,97.27537,1,0,0,15.4592008590698
"Kazakhstan",2012,7.48174810409545,28.1000003814697,5.28599977493286,9,12386.7001953125,239.279998779296,50.98098,96.22445,1,0,0,15.447226524353
"Kazakhstan",2013,6.50888156890869,26.2999992370605,5.1894998550415,9,13890.6318359375,235.309997558593,49.81132,102.22536,1,0,0,15.7709512710571
"Kazakhstan",2014,5.16932439804077,27,5.58318328857421,9,12807.2607421875,240.52000427246,48.20446,105.07865,0,1,0,15.2730207443237
"Kazakhstan",2015,4.80572891235351,26.8999996185302,4.97198915481567,9,10510.771484375,246.660003662109,45.83258,108.45083,1,0,0,13.8315048217773
"Lithuania",2003,10.0751180648803,35.2999992370605,12.3999996185302,9,5505.53564453125,349.670013427734,69.63042,96.52515,0,0,1,16.891975402832
"Lithuania",2004,10.1445732116699,35.099998474121,10.8999996185302,9,6706.966796875,341.329986572265,74.90138,98.1354,0,0,1,15.8030767440796
"Lithuania",2005,11.1235637664794,36.9000015258789,8.30000019073486,9,7863.162109375,335.480010986328,79.72981,98.6341,0,1,0,13.8503131866455
"Lithuania",2006,8.71757507324218,35.2000007629394,5.80000019073486,9,9240.642578125,341.880004882812,82.45318,99.1328,0,1,0,12.3406362533569
"Lithuania",2007,8.49669551849365,34.2000007629394,4.30000019073486,9,12297.9150390625,342.279998779296,82.5158299999999,99.6315,1,0,0,12.1408596038818
"Lithuania",2008,9.27012729644775,33.599998474121,5.80000019073486,9,14961.568359375,342.190002441406,85.74509,100.1302,0,1,0,12.2249994277954
"Lithuania",2009,7.95260763168334,37.2000007629394,13.8000001907348,9,11837.390625,345.380004882812,89.25217,100.6289,0,0,1,13.9572496414185
"Lithuania",2010,7.01068544387817,33.7999992370605,17.7999992370605,9,11984.8681640625,343.850006103515,86.57257,101.1276,0,0,1,13.0867700576782
"Lithuania",2011,6.85091400146484,33.599998474121,15.3999996185302,9,14357.7353515625,323.260009765625,84.05559,103.04326,0,0,1,13.5786294937134
"Lithuania",2012,6.65076208114624,35.2000007629394,13.3999996185302,9,14341.181640625,315.929992675781,79.75163,102.89739,0,0,1,12.1184091567993
"Lithuania",2013,6.6058702468872,35.2999992370605,11.8000001907348,9,15693.787109375,317.700012207031,73.5331999999999,106.44391,0,0,1,12.0721302032471
"Lithuania",2014,5.36827373504638,37.7000007629394,10.6999998092651,9,16545.123046875,325.149993896484,70.40061,100.82068,0,0,1,10.0509490966797
"Lithuania",2015,5.86645078659057,37.4000015258789,9.10000038146972,9,14289.1201171875,309.720001220703,69.74054,101.01957,0,0,1,9.6804895401001
"Luxembourg",2003,0.670657813549041,30.2000007629394,3.79999995231628,6,65445.88671875,302.928802490234,12.18662,97.200117,1,0,0,42.9199981689453
"Luxembourg",2004,0.442655146121979,31,5,6,75716.3515625,308.432403564453,11.943,97.50034,1,0,0,43.1300010681152
"Luxembourg",2005,0.87366384267807,30.2000007629394,4.59999990463256,6,80289.6953125,313.170806884765,11.015,97.80051,1,0,0,40.4040412902832
"Luxembourg",2006,1.50358498096466,30.7999992370605,4.59999990463256,6,89739.7109375,318.769989013671,10.3312,97.55313,1,0,0,47.8911590576172
"Luxembourg",2007,1.47454726696014,31.2000007629394,4.19999980926513,6,106018.4921875,319.989990234375,10.471515,96.21622,1,0,0,44.3994598388672
"Luxembourg",2008,1.64912748336791,29.2999992370605,4.90000009536743,6,114293.84375,320.570007324218,10.61183,95.01025,1,0,0,43.9632530212402
"Luxembourg",2009,1.00749778747558,31.2000007629394,5.09999990463256,12,103198.671875,323.019989013671,14.44349,98.532805,1,0,0,43.8746452331543
"Luxembourg",2010,1.96893417835235,30.5,4.59999990463256,12,104965.3046875,325.859985351562,18.27515,102.05536,1,0,0,46.6960334777832
"Luxembourg",2011,0.769318044185638,32.4000015258789,4.80000019073486,12,115761.5078125,327.700012207031,18.84128,103.42187,1,0,0,41.4442672729492
"Luxembourg",2012,0.476449131965637,34.7999992370605,5.09999990463256,12,106749.015625,326.019989013671,19.40741,109.50426,1,0,0,42.942943572998
"Luxembourg",2013,0.183580219745636,32.4000015258789,5.90000009536743,12,113625.1328125,323.369995117187,19.501,98.74768,0,1,0,40.7012176513672
"Luxembourg",2014,0.719015836715698,31.2000007629394,6,12,119225.3828125,320.350006103515,19.618,96.61043,0,1,0,48.5623016357422
"Luxembourg",2015,1.63440001010894,33.7999992370605,6.5,12,101446.7890625,318.468811035156,19.70736,96.86347,0,1,0,45.4413871765137
"Malta",2003,2.61640000343322,29.3939990997314,7.59999990463256,11,13689.990234375,469.619995117187,30.45862,94.1454,0,1,0,28.7769794464111
"Malta",2004,1.72836518287658,29.3199996948242,7.19999980926513,11,15109.0546875,449.609985351562,26.84891,96.74084,0,1,0,29.1946315765381
"Malta",2005,0.983315587043762,29.2700004577636,6.90000009536743,11,15835.3466796875,450.519989013671,32.28355,97.88732,0,1,0,25.5102043151855
"Malta",2006,0.979077517986297,28,6.80000019073486,11,16671.56640625,438.869995117187,30.54224,100.24823,0,1,0,23.4666652679443
"Malta",2007,0.974839389324188,29.2000007629394,6.5,11,19375.5703125,479.559997558593,33.41621,99.3017,0,1,0,25.7061424255371
"Malta",2008,1.4558583498001,29,6,11,21928.701171875,463.58999633789,32.15753,97.84985,0,1,0,27.9456195831299
"Malta",2009,0.966078579425811,30.2000007629394,6.90000009536743,11,20675.58203125,451.070007324218,35.17738,94.8006,0,1,0,36.0323867797852
"Malta",2010,0.961284279823303,29,6.90000009536743,11,21087.794921875,465.459991455078,37.05223,100.65022,0,1,0,39.8972587585449
"Malta",2011,0.717073738574981,29.1000003814697,6.40000009536743,11,22840.201171875,464.410003662109,39.77776,101.65615,0,1,0,34.7602767944336
"Malta",2012,2.85178565979003,29.3999996185302,6.19999980926513,11,21926.060546875,457.660003662109,42.60675,102.83885,0,1,0,29.0598297119141
"Malta",2013,1.65388453006744,28.7999992370605,6.09999990463256,11,23816.666015625,465.989990234375,44.20927,97.37943,0,1,0,31.8699188232422
"Malta",2014,1.40987384319305,29,5.69999980926513,11,25851.66015625,515.890014648437,44.6862,100.75102,0,1,0,23.7521514892578
"Malta",2015,0.935418665409088,29.3999996185302,5.40000009536743,11,23759.029296875,516.400024414062,47.42187,94.91286,1,0,0,22.123893737793
"Mauritius",2003,3.22582244873046,35.6500015258789,9.09169960021972,6,4623.34765625,875.799987792968,16.55584,78.05082,0,0,1,38.1573867797852
"Mauritius",2004,2.87905430793762,35.6800003051757,8.3374433517456,11,5229.876953125,858.669982910156,17.82486,76.99212,0,1,0,34.9922256469727
"Mauritius",2005,3.02781581878662,35.6800003051757,9.52379989624023,11,5116.04541015625,923.890014648437,21.35362,80.51871,0,0,1,34.5504531860352
"Mauritius",2006,4.07133626937866,35.7000007629394,9.4223346710205,11,5695.96923828125,842.950012207031,23.59894,77.90477,0,0,1,22.6094722747803
"Mauritius",2007,3.64694046974182,35.7200012207031,8.47529983520507,11,6574.654296875,876.969970703125,24.63642,78.34938,0,1,0,28.8732376098633
"Mauritius",2008,3.87317609786987,35.7299995422363,7.86620759963989,11,8030.06298828125,952.739990234375,27.31788,83.89786,0,1,0,30.0454559326172
"Mauritius",2009,3.05460333824157,35.75,7.2571153640747,11,7318.12646484375,895.130004882812,32.16448,84.05705,0,1,0,32.0050315856934
"Mauritius",2010,2.64432621002197,35.7599983215332,7.65391445159912,11,8000.37646484375,884.489990234375,33.69148,81.94318,0,1,0,35.1980400085449
"Mauritius",2011,2.71777582168579,35.7999992370605,7.56313371658325,11,9197.02734375,854.609985351562,35.39455,84.68098,0,1,0,36.5853652954102
"Mauritius",2012,2.31376028060913,35.7999992370605,7.47235250473022,11,9291.2275390625,843.840026855468,38.90449,82.34026,0,1,0,35.6884078979492
"Mauritius",2013,2.78820037841796,35.8199996948242,7.32229995727539,11,9637.0029296875,832.531921386718,40.04368,84.59484,0,1,0,39.5043182373047
"Mauritius",2014,1.51127207279205,35.8400001525878,7.4672999382019,11,10153.9384765625,823.088989257812,39.12594,85.88205,0,1,0,38.8000030517578
"Mauritius",2015,1.66738653182983,35.849998474121,7.4959979057312,11,9260.447265625,814.995910644531,37.41528,84.16783,0,1,0,38.7900009155273
"Mexico",2003,9.54842567443847,50.849998474121,2.96399998664855,11,6903.94921875,432.161804199218,21.97108,75.85101,1,0,0,43.1742515563965
"Mexico",2004,8.71905136108398,50.599998474121,3.66113352775573,11,7310.96142578125,422.20361328125,22.84649,77.81891,1,0,0,41.0327758789062
"Mexico",2005,9.14612007141113,50.9000015258789,3.55789995193481,11,8089.4091796875,412.245391845703,23.41172,79.81354,1,0,0,42.1775360107422
"Mexico",2006,9.49384498596191,49.599998474121,3.56599998474121,11,8859.7158203125,402.287200927734,23.86968,79.77151,1,0,0,42.4976806640625
"Mexico",2007,7.92854928970336,49.599998474121,3.6275999546051,11,9412.828125,392.329010009765,24.34877,80.82433,1,0,0,41.0542106628418
"Mexico",2008,12.3225212097167,49.599998474121,3.87499976158142,11,9765.716796875,382.370788574218,24.90479,81.12129,1,0,0,36.2735137939453
"Mexico",2009,17.1446781158447,48.349998474121,5.35641288757324,11,7792.248046875,362.380004882812,25.3229,82.72392,1,0,0,31.4928150177002
"Mexico",2010,21.9546813964843,47.099998474121,5.33299922943115,11,9016.4580078125,354.670013427734,26.29703,82.20329,1,0,0,34.1944427490234
"Mexico",2011,22.8507823944091,48.75,5.1697998046875,11,9912.58203125,358.269989013671,27.19712,81.47776,1,0,0,34.9390411376953
"Mexico",2012,21.4908256530761,50.4000015258789,4.88783931732177,14,9940.46875,351.440002441406,28.51312,80.37827,1,0,0,37.4733428955078
"Mexico",2013,18.8214130401611,50.4500007629394,4.91389989852905,14,10400.5634765625,367,29.4616,81.20928,1,0,0,35.5327796936035
"Mexico",2014,16.1083087921142,50.5,4.8948163986206,14,10580.97265625,303.019989013671,30.22978,81.73645,1,0,0,48.6275367736816
"Mexico",2015,16.492052078247,46.9500007629394,4.31269979476928,14,9290.7607421875,300.959991455078,30.79432,87.92116,1,0,0,44.7468605041504
"Morocco",2003,1.70888984203338,40.4599990844726,12.4733390808105,9,1721.97387695312,146.570007324218,10.86568,39.94035,0,0,1,64.8300018310547
"Morocco",2004,1.55735957622528,40.53999710083,11.2321996688842,9,1948.81225585937,146.789993286132,11.03434,41.54659,0,0,1,58.6599998474121
"Morocco",2005,1.53664338588714,40.6199989318847,11.2138147354125,9,2013.75561523437,135.550003051757,11.75572,44.1448,0,0,1,55.7713088989258
"Morocco",2006,1.61325085163116,40.7000007629394,9.36989974975585,9,2191.478515625,142.889999389648,12.36709,46.74301,0,0,1,51.574821472168
"Morocco",2007,1.65567791461944,40.7000007629394,9.53369998931884,9,2494.353515625,147.690002441406,11.90923,51.06198,0,0,1,47.3783378601074
"Morocco",2008,1.34823548793792,40.5,9.36229991912841,9,2884.94775390625,154.360000610351,13.063,53.9778,0,0,1,48.925895690918
"Morocco",2009,1.35042631626129,40.3800010681152,8.95813179016113,9,2861.55395507812,164.27000427246,13.58643,59.2318,0,0,1,51.0049896240234
"Morocco",2010,1.39156126976013,40.2200012207031,9.874436378479,9,2834.20483398437,165,14.47127,59.89489,0,0,1,46.9642562866211
"Morocco",2011,1.34210526943206,40.0293998718261,8.84689998626708,9,3039.916015625,168,16.27593,61.47907,0,0,1,46.5638389587402
"Morocco",2012,1.14898431301116,39.7960014343261,9.42499542236328,9,2904.74682617187,169.699996948242,19.34737,63.29042,0,0,1,46.1634254455566
"Morocco",2013,1.2683013677597,39.5,9.21129989624023,9,3111.76293945312,171.800003051757,22.54755,65.82806,0,0,1,43.1192283630371
