,Country,Year,Homicide,Inequality,Compulsory education duration (years),GDP per capita (constant 2010 US$),Lower secondary completion rate total (% of relevant age group),Research and development expenditure (% of GDP),School enrollment tertiary (% gross),Unemployment total (% of total labor force) (national estimate),Urban population (% of total population),Unsentenced,Police personel
371,Italy,2014,0.78629858,0.324,12.0,33666.69191,103.7293167,1.34301,61.70275116,12.68000031,69.27199999999999,18.88208961,187.02
372,Italy,2015,0.774202209,0.331,12.0,33961.43619,99.97075653,1.34115,60.93946075,11.89999962,69.565,17.54914856,410.04
373,Italy,2016,0.659379773,0.327,12.0,34459.20572,98.88941193,1.37124,60.93732834,11.68999958,69.855,18.215619085,504.54
374,Italy,2017,0.611467632,0.33399999999999996,12.0,35086.4783,98.97453308,1.37744,61.93299866,11.21000004,70.14399999999999,17.8823838225,506.26
375,Kazakhstan,2003,13.18539117,0.315,9.0,6107.70885,94.51477814,0.25246,58.19260025,8.779999733,56.317,15.10999966,317.24
376,Kazakhstan,2004,13.71146102,0.305,9.0,6647.692572,96.04164124,0.24836999999999998,58.19260025,8.399999618999999,56.39,15.52000046,268.72
377,Kazakhstan,2005,13.448426095,0.304,9.0,7227.982948999999,94.99085999,0.28361,58.19260025,8.130000114,56.463,15.56807041,276.13
378,Kazakhstan,2006,13.5799435575,0.312,9.0,7917.194825,95.72866821,0.24281,58.19260025,7.7899999620000004,56.536,16.11438751,481.65
379,Kazakhstan,2007,13.51418482625,0.309,9.0,8523.766205,95.41655731,0.20884,58.19260025,7.260000229,56.608999999999995,16.39259911,485.46
380,Kazakhstan,2008,11.39191556,0.28800000000000003,9.0,8641.670034,95.56479645,0.21654,58.19260025,6.6300001139999996,56.681999999999995,16.67080879,498.54
381,Kazakhstan,2009,11.03907214,0.267,9.0,8573.708294,101.3132477,0.22924,58.19260025,6.5500001910000005,56.755,16.43330956,480.18
382,Kazakhstan,2010,8.534190879,0.278,9.0,9070.488253,101.7517166,0.15341,46.24797058,5.769999981000001,56.827,15.4207468,258.98
383,Kazakhstan,2011,8.610930218,0.29,9.0,9603.244075,98.33863068,0.15349000000000002,48.70264816,5.389999866,56.9,15.45920086,230.11
384,Kazakhstan,2012,7.557521785,0.284,9.0,9923.421617,97.16124725,0.16525,51.60951996,5.289999962,56.973,15.44722652,215.39
385,Kazakhstan,2013,6.578128966,0.276,9.0,10368.49869,103.0393677,0.17132,50.44258881,5.1999998089999995,57.04600000000001,15.77095127,222.75
386,Kazakhstan,2014,5.2246425819999995,0.278,9.0,10646.034459999999,105.7636795,0.16722,48.80432129,5.059999943,57.118,15.27302074,219.07
387,Kazakhstan,2015,4.854310918,0.278,9.0,10617.47466,109.13784790000001,0.16951,46.37350845,4.929999828,57.191,13.83150482,213.97
388,Kazakhstan,2016,5.03947675,0.278,9.0,10582.70087,116.6813889,0.14179,46.61611938,4.960000038,57.263999999999996,14.55226278,207.02
389,Kazakhstan,2017,5.06083427,0.287,9.0,10867.73874,110.86074070000001,0.12972,50.1461792,4.900000095,57.336000000000006,14.1918838,200.85
390,Lithuania,2003,10.07507395,0.325,10.0,8934.259038,96.52514648,0.6633899999999999,69.63041687,12.86999989,66.737,16.8919754,463.7
391,Lithuania,2004,10.14452548,0.363,10.0,9628.719101,96.52514648,0.75066,74.90138245,10.68000031,66.646,15.80307674,463.7
392,Lithuania,2005,11.12354037,0.35,10.0,10543.54796,96.52514648,0.74741,79.72981262,8.319999695,66.635,13.85031319,237.62
393,Lithuania,2006,8.718477633,0.33799999999999997,10.0,11507.50417,96.52514648,0.79119,82.45317841,5.78000021,66.706,12.34063625,410.85
394,Lithuania,2007,8.499581465,0.345,10.0,12938.4911,96.52514648,0.80093,82.51583099,4.25,66.777,12.140859599999999,324.235
395,Lithuania,2008,9.275204981,0.359,10.0,13414.01182,96.52514648,0.7884399999999999,85.74508667,5.829999924,66.848,12.22499943,367.5425
396,Lithuania,2009,7.956378837000001,0.37,10.0,11551.106940000001,96.52514648,0.82967,89.25216675,13.78999996,66.842,13.95724964,278.45
397,Lithuania,2010,7.010635999,0.33,10.0,11990.66302,96.52514648,0.7834800000000001,86.5725708,17.80999947,66.757,13.08677006,337.26
398,Lithuania,2011,6.843090846,0.32,10.0,13005.206090000001,103.04325870000001,0.9039,84.05558777,15.39000034,66.741,13.57862949,192.53
399,Lithuania,2012,6.6326039770000005,0.34600000000000003,10.0,13687.459519999999,102.89739229999999,0.89469,79.75163269,13.35999966,66.86399999999999,12.11840916,264.895
400,Lithuania,2013,6.58039481,0.35,10.0,14317.53814,106.44390870000001,0.95088,73.53320313,11.77000046,66.986,12.0721302,228.71249999999998
401,Lithuania,2014,5.350836514,0.379,10.0,14951.960809999999,100.8206787,1.0304799999999998,70.40061188,10.69999981,67.108,10.050949099999999,357.93
402,Lithuania,2015,5.866558977,0.37,10.0,15398.86191,101.01956940000001,1.04095,69.74053955,9.119999886,67.23,9.68048954,293.32124999999996
403,Lithuania,2016,5.294932956999999,0.376,10.0,15988.61387,101.32277679999999,0.84329,71.11852264,7.860000134,67.366,9.86571932,486.44
404,Lithuania,2017,4.53360296,0.369,10.0,16908.1265,97.99810028,0.8980799999999999,72.41745758,7.070000172,67.516,9.77310443,473.75
405,Luxembourg,2003,0.6706653220000001,0.265,11.0,97678.45996000001,97.5531311,1.62595,12.18661976,3.680000067,85.743,42.91999817,517.37
406,Luxembourg,2004,0.442652195,0.265,11.0,99778.47008,97.5531311,1.6026200000000002,12.18661976,5.110000134,86.177,43.13000107,517.37
407,Luxembourg,2005,0.8736523909999999,0.278,11.0,101380.7749,97.5531311,1.57171,12.18661976,4.489999771,86.598,40.40404129,517.37
408,Luxembourg,2006,1.5034009080000001,0.27399999999999997,11.0,104943.4393,97.5531311,1.66674,10.33119965,4.730000018999999,87.009,47.89115906,517.37
409,Luxembourg,2007,1.473941763,0.27699999999999997,11.0,111968.3493,96.21621704,1.59123,11.258909705,4.070000172,87.40899999999999,44.39945984,157.27
410,Luxembourg,2008,1.6481150709999999,0.292,11.0,108577.3513,94.97779083,1.62293,10.60733986,5.059999943,87.8,43.96325302,157.3
411,Luxembourg,2009,1.006976332,0.27899999999999997,12.0,101939.61300000001,95.597003935,1.6775,10.9331247825,5.1199998860000004,88.178,43.87464523,158.17
412,Luxembourg,2010,1.96893028,0.272,12.0,104965.3061,102.0046387,1.5025700000000002,18.2652092,4.360000134,88.54700000000001,46.69603348,359.79
413,Luxembourg,2011,0.770249869,0.28,12.0,105264.7494,103.42186740000001,1.4627700000000001,14.599166991250002,4.900000095,88.906,41.44426727,382.17
414,Luxembourg,2012,1.3695900745,0.304,12.0,102404.6121,109.64273829999999,1.27267,19.43219948,5.139999866,89.249,42.94294357,370.98
415,Luxembourg,2013,0.18431345100000002,0.287,12.0,103721.7481,99.05397034,1.30266,17.015683235625,5.849999905,89.574,40.70121765,376.57500000000005
416,Luxembourg,2014,0.7213549929999999,0.285,12.0,105658.5207,97.01216888,1.26404,18.2239413578125,5.849999905,89.884,48.56230164,373.77750000000003
417,Luxembourg,2015,0.882237212,0.29600000000000004,12.0,107638.2123,97.20722198,1.28405,19.77630997,6.670000076,90.179,45.44138718,375.17625000000004
418,Luxembourg,2016,0.8631613109999999,0.292,12.0,110162.1216,98.72927094,1.29524,19.56393051,6.2899999620000004,90.46,47.001844410000004,374.47687500000006
419,Luxembourg,2017,0.33788692299999995,0.313,12.0,109452.96,95.33415222,1.3032700000000002,19.15176964,5.519999981000001,90.727,46.221615795000005,374.8265625
420,Malta,2003,1.737748871,0.27,11.0,18818.47403,93.54055023,0.23706999999999998,30.51888084,7.489999771,93.16,28.77697945,351.07
421,Malta,2004,1.737748871,0.27,11.0,18718.727,96.31890869,0.49256000000000005,26.88837051,7.320000172,93.40700000000001,29.19463158,362.33
422,Malta,2005,0.988486602,0.271,11.0,19229.12762,97.54386139,0.52996,32.34326935,6.920000076,93.645,25.51020432,135.13
423,Malta,2006,1.3631177365,0.263,11.0,19640.11945,99.66507721,0.58025,30.63241959,6.8000001910000005,93.78399999999999,23.46666527,291.95
424,Malta,2007,0.9807431090000001,0.281,11.0,20506.23598,98.68327332,0.5485,33.60277176,6.46999979,93.85700000000001,25.70614243,161.2
425,Malta,2008,1.4652265119999999,0.27399999999999997,11.0,21152.79766,96.94891357,0.5333100000000001,32.41836929,5.980000018999999,93.929,27.94561958,318.03
426,Malta,2009,0.971914112,0.28600000000000003,11.0,20755.8803,93.92540741,0.5174,35.51165009,6.889999866,94.001,36.03238678,334.74
427,Malta,2010,0.965584166,0.272,11.0,21799.17439,100.03801729999999,0.6066699999999999,37.38576126,6.849999905,94.072,39.89725876,326.385
428,Malta,2011,0.71818443,0.271,11.0,21808.38919,101.1575394,0.6738,39.999298100000004,6.3800001139999996,94.141,34.76027679,312.93
429,Malta,2012,2.844889512,0.28,11.0,22503.13188,103.4349518,0.8261799999999999,42.47919846,6.1999998089999995,94.211,29.05982971,388.86
430,Malta,2013,1.642637231,0.27699999999999997,11.0,23403.88831,97.87516785,0.7723800000000001,43.89136887,6.110000134,94.279,31.86991882,435.88
431,Malta,2014,1.39473256,0.281,11.0,24692.43053,101.234848,0.71197,44.33583832,5.71999979,94.34700000000001,23.75215149,331.15
432,Malta,2015,0.922596463,0.28600000000000003,11.0,26426.68177,95.36203766,0.74085,47.12258148,5.3800001139999996,94.414,22.12389374,319.94
433,Malta,2016,1.146528655,0.282,11.0,26833.7949,100.4433517,0.5674899999999999,48.60340881,4.690000057,94.48,22.938022615,684.43
434,Malta,2017,2.055099501,0.287,11.0,28201.52271,107.20948030000001,0.58275,54.25991821,4.0,94.546,22.5309581775,690.82
435,Mauritius,2003,3.225827797,0.3565342,6.0,6162.115607,78.05081940000001,0.32604,16.55583954,5.900000095,42.335,38.15738678,343.73
436,Mauritius,2004,2.879075537,0.3565342,11.0,6388.746469,76.99211884,0.36818,17.82485962,8.340000153,42.223,34.99222565,343.73
437,Mauritius,2005,3.0277984630000003,0.3565342,11.0,6463.922791,80.51870728,0.36053,21.35362053,9.520000458,42.111999999999995,34.55045319,343.73
438,Mauritius,2006,4.071366163,0.3565342,11.0,6746.886623,77.9047699,0.364355,23.598939899999998,9.039999962000001,42.0,22.60947227,153.21
439,Mauritius,2007,3.6470025689999996,0.38799999999999996,11.0,7100.861823,78.34938049,0.3624425,24.63669014,8.479999542,41.888999999999996,28.87323761,339.13
440,Mauritius,2008,3.873272964,0.37226709999999996,11.0,7456.369245999999,83.9018631,0.36339875,27.31846046,7.170000076,41.777,30.04545593,564.53
441,Mauritius,2009,3.054672202,0.38013354999999993,11.0,7683.124925,84.05705261,0.362920625,32.1644783,7.260000229,41.666000000000004,32.00503159,441.02
442,Mauritius,2010,2.644330355,0.37620032499999995,11.0,8000.376431999999,81.94317627,0.3631596875,33.69147873,7.650000095,41.555,35.19804001,319.79
443,Mauritius,2011,2.557802336,0.37816693749999997,11.0,8313.271254000001,84.68097687,0.36304015624999997,35.39315033,7.4499998089999995,41.443999999999996,36.5853653,432.27
444,Mauritius,2012,2.233765115,0.384654,11.0,8580.085648999999,82.34026337,0.17773,38.90373993,7.46999979,41.332,35.688407899999994,325.79
445,Mauritius,2013,2.787827231,0.38141046874999995,11.0,8848.887031999999,84.594841,0.270385078125,40.04367828,7.320000172,41.222,39.50431824,951.98
446,Mauritius,2014,1.511113444,0.383032234375,11.0,9163.633473,85.88204956,0.2240575390625,39.12630844,7.46999979,41.111000000000004,38.80000305,876.26
447,Mauritius,2015,1.66738523,0.3822213515625,11.0,9476.665389,84.16783142,0.24722130859375002,37.41527939,7.409999847000001,41.0,38.79000092,842.75
448,Mauritius,2016,1.6641967869999998,0.38262679296875,11.0,9833.613131999999,88.49002838,0.23563942382812503,38.84852982,6.809999942999999,40.91,38.795001985,363.86
449,Mauritius,2017,2.609733356,0.36761209999999994,11.0,10199.47936,84.17671204,0.36635999999999996,40.59603882,6.75,40.841,38.7925014525,369.43
450,Mexico,2003,9.785506585,0.505,11.0,8967.029190000001,77.86756134,0.39314,22.88397026,3.460000038,75.682,43.17425156,176.41
451,Mexico,2004,8.925997121,0.505,11.0,9190.741592,80.13591003,0.38816,23.66081047,3.9400000569999998,75.997,41.03277588,368.73
452,Mexico,2005,9.358974931,0.528,11.0,9270.656542,82.11016846,0.39844,24.21640015,3.5599999430000002,76.308,42.17753601,146.71
453,Mexico,2006,9.717353048,0.5,11.0,9547.333571,81.82424164,0.36922,24.79043007,3.569999933,76.616,42.49768066,257.72
454,Mexico,2007,8.122157319,0.514,11.0,9622.047956999999,82.30123901,0.39833,25.42106056,3.6300001139999996,76.92,41.05421066,372.74
455,Mexico,2008,12.63905213,0.513,11.0,9587.636339,82.37143707,0.44387,26.11203003,3.8699998860000004,77.222,36.27351379,334.72
456,Mexico,2009,17.60831917,0.5135000000000001,11.0,8947.741473999999,84.53265381,0.47953999999999997,26.58672905,5.360000134,77.52,31.49281502,376.83
457,Mexico,2010,22.57545056,0.51,11.0,9271.398233,85.08161926,0.49485,27.56347084,5.3000001910000005,77.815,34.19444275,342.14
458,Mexico,2011,23.52123248,0.51175,11.0,9477.887185,85.3558197,0.47129,28.34149933,5.170000076,78.111,34.93904114,359.485
459,Mexico,2012,22.14213334,0.499,14.0,9690.869065,85.37721252,0.42096000000000006,29.4718399,4.889999866,78.405,37.4733429,450.71
460,Mexico,2013,19.40886275,0.505375,14.0,9693.722969,86.93408966,0.42503,30.30003929,4.909999847,78.699,35.53277969,322.54
461,Mexico,2014,16.62579637,0.502,14.0,9843.398439,87.26725769,0.43549,31.0941391,4.809999943,78.993,48.62753677,386.625
462,Mexico,2015,17.03782865,0.5036875000000001,14.0,10042.13896,92.96433258,0.42986,31.819040299999998,4.309999943,79.285,44.7468605,162.39
463,Mexico,2016,19.91269533,0.504,14.0,10183.03307,96.01551819,0.38800999999999997,38.43338013,3.859999895,79.577,46.687198635,274.5075
464,Mexico,2017,25.7089978,0.50384375,14.0,10277.88352,97.19029999,0.32829,40.22895813,3.4200000760000004,79.867,45.7170295675,218.44875
465,Morocco,2003,1.71239293,0.407183,9.0,2235.418678,40.24610138,0.63071,10.87427998,11.92000008,54.317,64.83000183,360.72
466,Morocco,2004,1.5606738869999999,0.407183,9.0,2315.186662,41.84627151,0.63071,11.05185986,10.82999992,54.644,58.65999985,259.54
467,Morocco,2005,1.5399485469999998,0.407183,9.0,2363.444676,41.046186445000004,0.63071,11.78689003,11.01000023,55.174,55.7713089,158.56
468,Morocco,2006,1.616637,0.407183,9.0,2512.862411,46.96326065,0.6078899999999999,12.41674042,9.670000076,55.746,51.57482147,209.05
469,Morocco,2007,1.65898304,0.40700000000000003,9.0,2571.26444,51.2342186,0.6193,11.9726696,9.56000042,56.317,47.37833786,332.94
470,Morocco,2008,1.3508025719999999,0.40709150000000005,9.0,2691.267812,54.09896851,0.6135949999999999,13.14554024,9.569999695,56.886,48.92589569,270.995
471,Morocco,2009,1.352998287,0.40704575000000004,9.0,2771.046755,59.32345963,0.6164474999999999,13.6779604,8.960000037999999,57.452,51.00498962,251.34
472,Morocco,2010,1.394411914,0.4070686250000001,9.0,2839.9251679999998,59.96781921,0.71454,14.567640300000003,9.090000153,58.018,46.96425629,318.6
473,Morocco,2011,1.345256187,0.4070571875000001,9.0,2948.8454899999997,61.53364944,0.66549375,16.37496948,8.909999847,58.581,46.56383896,329.69
474,Morocco,2012,1.152160445,0.4070629062500001,9.0,2995.452357,63.30104065,0.690016875,19.45047951,8.989999771,59.141999999999996,46.16342545,324.145
475,Morocco,2013,1.2724040620000001,0.3954851,9.0,3087.123497,65.83206177,0.6777553125,22.64127922,9.229999542,59.7,43.11922836,326.9175
476,Morocco,2014,1.038243692,0.38799999999999996,9.0,3125.0794809999998,68.49060059,0.68388609375,25.33263016,9.699999809,60.256,42.46273804,153.45
477,Morocco,2015,1.243378935,0.39174254999999997,9.0,3222.0541780000003,70.65762329,0.680820703125,28.40354919,9.460000037999999,60.809,41.01081848,376.4
478,Morocco,2016,1.6910418680000001,0.38987127499999996,9.0,3212.815395,67.97007751,0.6823533984375,31.9865799,9.300000191,61.36,41.736778259999994,220.36
479,Morocco,2017,2.1387664859999997,0.3908069125,9.0,3305.4192199999998,65.01004028,0.68158705078125,33.78467941,9.3800001145,61.908,41.373798369999996,218.33
480,Norway,2003,1.1159503,0.252,10.0,83941.36558,97.29209137,1.6803599999999999,79.06717682,4.21999979,77.084,22.00567055,337.65
481,Norway,2004,0.7829133509999999,0.282,10.0,86759.14196000001,100.7738113,1.54506,79.22766876,4.260000229,77.399,18.52362823,196.25
482,Norway,2005,0.712380021,0.292,10.0,88432.62012,102.1194229,1.48317,78.52335358,4.3800001139999996,77.675,16.876972199999997,487.52
483,Norway,2006,0.70618658,0.237,10.0,89828.42517,102.94712829999999,1.4559799999999998,77.67086029,3.400000095,77.95,15.64806557,341.885
484,Norway,2007,0.635673622,0.251,10.0,91565.7334,102.1820679,1.5640100000000001,75.48996735,2.49000001,78.234,16.68601418,492.26
485,Norway,2008,0.7126367690000001,0.24100000000000002,10.0,90862.39971,100.19695279999999,1.55346,72.59346771,2.549999952,78.52600000000001,17.19873428,455.28
486,Norway,2009,0.6008062820000001,0.23600000000000002,10.0,88174.15788,97.61901093,1.72279,73.17961884,3.099999905,78.815,17.27544975,444.11
487,Norway,2010,0.593547362,0.22899999999999998,10.0,87693.79007,97.76789093,1.64855,73.49385834,3.5199999810000002,79.102,21.74522972,449.695
488,Norway,2011,2.2431787659999998,0.225,10.0,87413.177,99.09300995,1.62534,73.66792297,3.210000038,79.455,22.86601067,141.2
489,Norway,2012,0.538522724,0.22699999999999998,10.0,88604.57465,100.489563,1.61858,73.57134247,3.1199998860000004,79.874,22.45804596,158.56
490,Norway,2013,0.9056080759999999,0.235,10.0,88444.89498,99.97535706,1.6500400000000002,76.50003052,3.4200000760000004,80.286,24.83845901,491.34
491,Norway,2014,0.563953383,0.239,10.0,89175.49955,97.12915802,1.71187,77.54350281,3.4800000189999998,80.692,24.73799515,324.95
492,Norway,2015,0.46155381700000003,0.25,10.0,90029.35564,99.65187836,1.93095,77.9589386,4.3000001910000005,81.09100000000001,24.73799515,408.145
493,Norway,2016,0.51419267,0.261,10.0,90195.96368,101.0667572,2.03074,80.54653931,4.679999828,81.485,24.73799515,389.09
494,Norway,2017,0.528668563,0.248,10.0,91549.03787,98.49141693,2.09343,81.99234772,4.159999847,81.87100000000001,24.73799515,385.89
495,Panama,2003,10.50153067,0.569,11.0,5558.096499,45.46615982,0.32109,44.25814056,13.61999989,63.091,56.31999969,262.42
496,Panama,2004,9.420815597999999,0.563,11.0,5865.9416439999995,45.46615982,0.22646,43.32767868,12.43999958,63.387,57.3116951,256.4
497,Panama,2005,10.93020225,0.55,11.0,6172.866331,47.47518158,0.23183,42.09386063,10.32999992,63.681999999999995,59.28886032,218.87
498,Panama,2006,6.515958349,0.562,11.0,6585.4569409999995,65.75624084,0.23536999999999997,43.11624908,9.109999657000001,63.976000000000006,58.68405533,260.01
499,Panama,2007,8.078360678,0.539,11.0,7242.248874,65.91190338,0.18172,43.25215912,6.78000021,64.268,58.39204025,251.97
500,Panama,2008,14.02080198,0.528,11.0,7814.537245,65.92196655,0.19065,43.38064957,4.8699998860000004,64.56,70.91324615,390.61
501,Panama,2009,15.70176701,0.53,11.0,7772.388756,67.99829865,0.1321,43.31845093,6.559999942999999,64.851,83.43445587,380.37
502,Panama,2010,12.62802692,0.528,11.0,8082.028459,69.93414307,0.14453,44.25146866,3.710000038,65.14,63.53850937,411.99
503,Panama,2011,14.811901,0.528,11.0,8841.561276999999,70.36273193,0.17304,42.17169189,2.3099999430000002,65.437,68.72870636,385.55
504,Panama,2012,16.89370623,0.5173996,11.0,9541.060212999999,74.1905899,0.07534,43.93133163,2.390000105,65.741,66.49402618,398.77
505,Panama,2013,17.28612076,0.524,11.0,10027.34623,72.27666091500001,0.062060000000000004,43.05151176,2.299999952,66.05199999999999,59.84000015,247.49
506,Panama,2014,15.48197516,0.519,11.0,10357.50418,73.2336254075,0.14052,44.53678894,2.720000029,66.37100000000001,57.88999939,254.46
507,Panama,2015,11.86849406,0.499,11.0,10765.91029,72.75514316125,0.12032999999999999,47.26562881,3.0,66.696,56.40895844,262.33
508,Panama,2016,10.03202072,0.495,11.0,11107.223329999999,72.994384284375,0.14481,47.79935837,3.3099999430000002,67.027,57.149478915,481.46
509,Panama,2017,9.666978672,0.505,11.0,11530.071259999999,76.80484772,0.14699,47.53249359,3.900000095,67.365,56.7792186775,488.53
510,Paraguay,2003,22.81206956,0.56,9.0,3489.681041,68.85843658,0.06135,24.86856079,6.809999942999999,56.977,78.01000214,343.03
511,Paraguay,2004,21.09742929,0.532,9.0,3569.447438,69.62046814,0.060660000000000006,25.07529068,6.510000229,57.305,75.01999664,325.49
512,Paraguay,2005,15.22983399,0.528,9.0,3587.0453869999997,86.43643951,0.06091,25.65633011,4.820000172,57.633,72.40885162,334.26
513,Paraguay,2006,12.54817179,0.534,9.0,3702.822918,78.028453825,0.060785000000000006,25.365810394999997,5.28000021,57.96,73.64302063,320.92
514,Paraguay,2007,13.05341564,0.5479999999999999,9.0,3848.118983,80.46382141,0.0608475,28.71702957,4.710000038,58.286,67.25587463,384.02
515,Paraguay,2008,13.69773811,0.529,9.0,4037.053137,79.33779144,0.0412,34.06595993,4.420000076,58.611999999999995,67.77129364,396.17
516,Paraguay,2009,13.31933802,0.512,9.0,3972.630274,68.76268005,0.05102375,36.67164993,5.4600000379999996,58.937,67.32015991,395.04
517,Paraguay,2010,11.85976287,0.5329999999999999,9.0,4355.934939,69.94155121,0.046111875,34.63021088,4.570000172,59.261,64.70872498,350.01
518,Paraguay,2011,10.37262347,0.546,13.0,4479.398934000001,71.6761322,0.042210000000000004,35.650930405,4.670000076,59.583999999999996,71.42857361,394.54
519,Paraguay,2012,10.10665716,0.502,13.0,4394.5438810000005,73.37699127,0.06515,35.140570642499995,4.090000153,59.907,69.36782837,358.16
520,Paraguay,2013,9.277644732,0.522,13.0,4699.493714,72.526561735,0.053680000000000005,35.395750523749996,4.3800001139999996,60.196999999999996,72.29502869,395.18
521,Paraguay,2014,8.75820741,0.536,13.0,4861.287099,72.9517765025,0.07921,35.268160583124995,5.03000021,60.474,78.05844879,358.18
522,Paraguay,2015,9.224449546,0.494,13.0,4944.191640999999,72.73916911875,0.09687,35.331955553437496,4.559999943,60.75,76.96960449,335.52
523,Paraguay,2016,9.870345852,0.49700000000000005,13.0,5089.6120200000005,72.845472810625,0.11688,35.300058068281245,5.25,61.026,77.51402664,214.17
524,Paraguay,2017,7.878191796,0.503,13.0,5272.360812,72.79232096468749,0.14883,35.31600681085937,4.610000134,61.3,77.241815565,221.13
525,Philippines,2003,7.749364645,0.41494659999999994,10.0,1760.0363079999997,72.16313171,0.12994,29.07217979,3.529999971,45.88,65.23000336,372.34
526,Philippines,2004,7.489032298,0.41494659999999994,10.0,1838.9331079999997,81.67015839,0.12994,28.3604908,3.549999952,45.795,63.50821686,412.54
527,Philippines,2005,7.4531210670000005,0.41494659999999994,10.0,1893.7033350000002,78.72586059999999,0.11143,27.51806068,3.799999952,45.71,63.50630569,471.84
528,Philippines,2006,7.054378735,0.4285884,10.0,1958.925759,75.54032135,0.120685,27.8425293,4.0500001910000005,45.625,63.50438689999999,517.87
529,Philippines,2007,6.668494892000001,0.42176749999999996,10.0,2051.233094,68.10331726,0.10962999999999999,27.68029499,3.430000067,45.54,61.96617508,494.855
530,Philippines,2008,6.402501719,0.42517794999999997,10.0,2105.112945,80.60561371,0.1151575,29.15916061,3.720000029,45.455,60.42796326,262.68
531,Philippines,2009,9.833990702000001,0.41760340000000007,10.0,2100.656464,77.58297729,0.11395999999999999,28.48962021,3.859999895,45.371,59.8182373,241.67
532,Philippines,2010,9.200059459,0.42139067500000005,11.0,2217.474009,79.0942955,0.11455874999999999,29.56384087,3.609999895,45.332,59.20851135,212.11
533,Philippines,2011,8.882489953,0.41949703750000006,11.0,2264.394087,78.33863639500001,0.11725999999999999,30.79600906,3.589999914,45.522,60.95138931,264.06
534,Philippines,2012,8.727260249,0.4222433,11.0,2379.668184,78.71646594750001,0.11590937499999998,31.20648003,3.5,45.711999999999996,62.16388321,238.085
535,Philippines,2013,9.257465125,0.42087016875000005,11.0,2497.685925,78.52755117125001,0.13793,33.52278137,3.5,45.903,63.07349014,624.08
536,Philippines,2014,9.706193928,0.421556734375,11.0,2612.8568809999997,81.00196838,0.1269196875,35.62688828,3.599999905,46.093,64.07190704,431.08250000000004
537,Philippines,2015,9.446378562,0.403515,11.0,2735.187532,79.76475977562501,0.16415,34.574834824999996,3.069999933,46.284,68.32865143,384.53
538,Philippines,2016,10.9768296,0.4125358671875,11.0,2886.897485,80.3833640778125,0.14553484374999998,35.1008615525,2.700000048,46.475,66.200279235,359.92
539,Philippines,2017,8.391893955,0.40802543359375,11.0,3042.68678,78.20432281,0.15484242187499997,35.47546005,2.549999952,46.681999999999995,67.2644653325,359.28
540,Poland,2003,1.7220828330000002,0.314,9.0,9150.970542000001,94.27675629,0.53884,59.48310089,19.37000084,61.676,23.00677299,192.43
541,Poland,2004,1.648456689,0.35600000000000004,9.0,9612.570059,96.45880127,0.5525100000000001,61.05693817,19.06999969,61.56399999999999,18.73258018,192.43
542,Poland,2005,1.446481853,0.33299999999999996,10.0,9954.041963,96.49990845,0.56281,63.5945816,17.75,61.452,16.25095749,483.13
543,Poland,2006,1.2775572020000001,0.322,10.0,10571.035409999999,96.47935486,0.55082,65.36472321,13.84000015,61.341,16.38591003,488.71
544,Poland,2007,1.368850832,0.32,10.0,11323.66135,96.48963165500001,0.56189,67.21199799,9.600000381000001,61.229,13.27748585,485.91999999999996
545,Poland,2008,0.849914797,0.318,10.0,11797.64186,96.4844932575,0.59921,70.22705078,7.1199998860000004,61.11600000000001,11.05580235,337.47
546,Poland,2009,1.0090758420000001,0.311,10.0,12123.554759999999,96.48706245625002,0.66097,72.31266785,8.170000076,61.004,11.633955,140.8
547,Poland,2010,1.001831891,0.311,10.0,12613.011,96.48577785687502,0.7207,74.75524902,9.640000342999999,60.891999999999996,10.69659615,343.62
548,Poland,2011,1.102206858,0.309,10.0,13205.98967,96.48642015656252,0.74588,74.6585083,9.630000114,60.78,10.27018547,367.63
549,Poland,2012,1.069923475,0.307,10.0,13380.9866,96.48609900671877,0.8808600000000001,73.9614563,10.09000015,60.653999999999996,8.605296135,317.96
550,Poland,2013,0.7993072390000001,0.308,10.0,13539.79561,93.8948822,0.8705299999999999,71.85639954,10.32999992,60.528999999999996,8.554855347,319.14
551,Poland,2014,0.753456943,0.306,10.0,14007.7285,94.16870117,0.93978,68.44716644,8.989999771,60.403,8.190612793,318.54999999999995
552,Poland,2015,0.783507926,0.298,10.0,14610.8752,95.03196716,1.00325,66.94615173,7.5,60.278,6.053893089,328.02
553,Poland,2016,0.684404717,0.292,10.0,15076.388840000001,96.85803986,0.9641,67.00454712,6.159999847000001,60.178000000000004,7.122252940999999,214.93
554,Poland,2017,0.7561949490000001,0.278,10.0,15802.70479,97.69492340000001,1.03445,67.82743835,4.889999866,60.105,6.588073014999999,223.24
555,Romania,2003,3.204360435,0.289,10.0,5800.887388,85.68486786,0.39708000000000004,38.13055038,6.9499998089999995,52.912,15.66507053,277.54
556,Romania,2004,2.256939858,0.3003937,10.0,6442.414091,87.20478821,0.38942,42.21371841,7.71999979,53.043,15.43388557,220.6
557,Romania,2005,2.021731324,0.2981939,10.0,6784.925429999999,86.18374634,0.41262,46.38264847,7.170000076,53.174,14.66757488,330.08
558,Romania,2006,1.681241191,0.38299999999999995,10.0,7373.224321,82.8973465,0.45682,52.47505951,7.269999981000001,53.305,12.580058099999999,397.86
